id,female,age,state
6327,0,81,3
6328,0,62,3
6329,0,74,3
6330,1,65,1
6331,0,74,1
6332,1,69,2
6333,0,48,3
6334,1,100,3
6335,1,60,1
6336,0,100,2
6337,0,63,2
6338,1,44,3
6339,0,62,2
6340,0,54,2
6341,0,94,2
6342,0,91,2
6343,1,99,1
6344,1,53,3
6345,1,64,3
6346,1,65,2
6347,1,80,1
6348,1,48,1
6349,1,59,2
6350,0,59,3
6351,1,97,3
6352,1,97,1
6353,1,41,2
6354,0,56,3
6355,0,51,1
6356,1,92,2
6357,1,94,3
6358,0,100,1
6359,0,95,3
6360,0,71,3
6361,1,100,2
6362,1,56,2
6363,1,91,3
6364,1,45,2
6365,1,60,1
6366,1,73,2
6367,0,93,3
6368,1,46,1
6369,0,45,1
6370,1,83,2
6371,0,85,1
6372,0,68,2
6373,1,92,3
6374,1,59,3
6375,1,66,3
6376,1,89,3
6377,1,60,3
6378,0,94,2
6379,1,42,2
6380,0,55,1
6381,0,93,1
6382,1,73,2
6383,1,84,1
6384,0,95,3
6385,0,88,2
6386,1,55,2
6387,0,67,1
6388,0,71,2
6389,1,42,3
6390,0,72,3
6391,0,89,2
6392,0,51,2
6393,0,95,1
6394,1,71,1
6395,1,87,1
6396,0,49,3
6397,0,42,3
6398,1,68,3
6399,0,75,3
6400,0,60,1
6401,0,97,3
6402,1,97,3
6403,0,53,1
6404,0,55,2
6405,0,68,1
6406,1,64,1
6407,1,44,2
6408,1,88,1
6409,1,92,1
6410,0,72,1
6411,0,46,2
6412,0,74,3
6413,1,61,3
6414,1,52,1
6415,0,69,2
6416,1,53,2
6417,0,74,2
6418,1,81,1
6419,1,65,3
6420,1,75,1
6421,0,97,2
6422,0,76,1
6423,0,72,2
6424,0,90,1
6425,0,96,1
6426,1,52,1
6427,0,75,2
6428,1,76,1
6429,0,40,1
6430,1,40,1
6431,0,96,2
6432,1,60,3
6433,1,80,1
6434,0,67,1
6435,1,60,1
6436,0,83,2
6437,0,66,1
6438,0,84,1
6439,1,51,2
6440,0,84,1
6441,1,47,3
6442,1,86,2
6443,1,63,2
6444,0,78,2
6445,1,50,2
6446,0,65,1
6447,0,43,3
6448,0,62,2
6449,0,77,3
6450,1,76,3
6451,0,71,2
6452,1,93,1
6453,0,83,1
6454,1,75,2
6455,0,69,2
6456,1,58,1
6457,1,63,3
6458,0,90,1
6459,0,87,2
6460,1,44,2
6461,0,78,2
6462,1,61,3
6463,0,76,3
6464,1,48,3
6465,1,40,1
6466,0,53,3
6467,0,81,1
6468,1,54,2
6469,0,64,1
6470,0,68,3
6471,0,50,3
6472,0,78,3
6473,0,50,1
6474,0,57,3
6475,0,94,2
6476,1,89,1
6477,1,63,1
6478,1,94,3
6479,1,46,2
6480,1,66,3
6481,0,78,2
6482,0,90,1
6483,0,99,1
6484,1,100,1
6485,0,73,2
6486,1,44,3
6487,1,68,2
6488,1,60,1
6489,0,92,1
6490,1,76,2
6491,1,45,3
6492,0,75,1
6493,0,78,3
6494,1,76,3
6495,1,51,1
6496,0,54,2
6497,0,82,3
6498,1,84,2
6499,1,94,2
6500,0,99,3
6501,1,50,3
6502,1,48,3
6503,1,100,2
6504,0,81,3
6505,0,95,2
6506,0,48,3
6507,1,54,1
6508,0,75,2
6509,1,84,3
6510,1,57,3
6511,0,96,3
6512,0,66,1
6513,1,62,3
6514,1,80,2
6515,0,69,1
6516,1,95,2
6517,0,93,3
6518,1,95,2
6519,0,93,3
6520,1,41,2
6521,1,82,3
6522,1,66,2
6523,0,88,1
6524,1,52,2
6525,1,52,1
6526,0,96,2
6527,1,81,1
6528,1,57,2
6529,1,51,3
6530,0,48,2
6531,0,73,3
6532,0,49,3
6533,0,56,2
6534,0,41,1
6535,1,96,1
6536,1,78,3
6537,0,73,2
6538,1,70,3
6539,1,45,3
6540,1,90,1
6541,0,52,1
6542,1,100,2
6543,1,52,2
6544,1,65,3
6545,0,50,2
6546,0,68,2
6547,1,45,3
6548,0,49,1
6549,0,95,3
6550,1,81,3
6551,0,60,3
6552,1,89,2
6553,0,64,3
6554,0,100,1
6555,1,76,3
6556,0,50,3
6557,0,70,3
6558,1,42,1
6559,1,97,3
6560,0,47,2
6561,1,72,2
6562,0,79,3
6563,1,48,1
6564,1,97,2
6565,1,73,3
6566,0,74,2
6567,1,87,2
6568,0,71,2
6569,0,54,1
6570,0,72,1
6571,0,51,3
6572,1,86,2
6573,1,75,3
6574,1,51,2
6575,0,97,3
6576,0,46,3
6577,1,83,1
6578,1,74,1
6579,0,46,1
6580,1,89,1
6581,0,40,2
6582,0,48,1
6583,0,52,1
6584,1,62,2
6585,0,60,3
6586,1,67,1
6587,0,97,3
6588,1,64,1
6589,0,78,3
6590,1,68,2
6591,0,86,2
6592,1,88,1
6593,1,92,1
6594,0,100,3
6595,0,65,2
6596,1,65,2
6597,0,97,2
6598,1,40,3
6599,0,73,1
6600,0,81,1
6601,1,81,2
6602,0,50,1
6603,0,67,3
6604,1,86,2
6605,1,79,1
6606,1,57,1
6607,0,57,2
6608,0,86,2
6609,1,98,3
6610,1,71,2
6611,1,65,3
6612,1,48,1
6613,1,71,2
6614,0,49,2
6615,1,84,2
6616,0,76,3
6617,1,45,1
6618,1,64,1
6619,0,96,1
6620,0,73,1
6621,0,79,1
6622,0,85,2
6623,0,47,3
6624,1,68,1
6625,1,96,3
6626,0,63,3
6627,1,65,3
6628,1,92,1
6629,1,62,2
6630,1,73,3
6631,1,73,3
6632,1,85,3
6633,1,55,3
6634,0,98,1
6635,1,97,2
6636,0,77,3
6637,0,98,2
6638,0,91,2
6639,1,58,1
6640,0,56,2
6641,0,53,2
6642,1,42,3
6643,1,82,3
6644,0,52,3
6645,1,86,1
6646,1,50,1
6647,0,82,1
6648,0,52,2
6649,0,99,2
6650,1,84,1
6651,0,72,3
6652,1,44,2
6653,1,99,1
6654,0,50,1
6655,1,95,2
6656,1,77,1
6657,1,48,1
6658,0,48,3
6659,1,48,1
6660,0,80,3
6661,0,95,2
6662,1,61,2
6663,0,76,3
6664,1,51,1
6665,0,53,2
6666,1,75,2
6667,1,77,3
6668,0,46,3
6669,0,46,3
6670,0,50,2
6671,1,42,2
6672,0,89,3
6673,0,79,2
6674,0,41,2
6675,1,99,3
6676,0,55,1
6677,0,88,2
6678,1,50,2
6679,0,65,2
6680,0,95,2
6681,1,61,1
6682,1,43,2
6683,1,40,1
6684,1,50,1
6685,0,57,2
6686,1,97,3
6687,1,90,1
6688,1,60,2
6689,0,76,3
6690,1,82,2
6691,0,53,1
6692,1,40,3
6693,1,100,3
6694,1,61,1
6695,1,94,2
6696,1,68,1
6697,1,56,1
6698,1,54,3
6699,0,70,3
6700,0,41,3
6701,0,50,3
6702,1,49,2
6703,0,80,1
6704,1,65,2
6705,0,94,1
6706,0,73,1
6707,0,45,3
6708,0,45,2
6709,0,71,1
6710,0,79,3
6711,0,82,3
6712,0,92,1
6713,1,45,1
6714,1,51,3
6715,1,97,2
6716,1,60,1
6717,1,66,3
6718,1,58,3
6719,1,40,3
6720,0,86,3
6721,1,76,2
6722,0,65,3
6723,1,99,1
6724,0,90,3
6725,1,60,2
6726,1,79,2
6727,1,88,2
6728,1,89,1
6729,1,89,2
6730,1,66,2
6731,1,43,1
6732,1,89,3
6733,1,97,2
6734,0,91,2
6735,0,88,2
6736,0,92,2
6737,0,67,1
6738,0,44,3
6739,1,76,1
6740,0,48,2
6741,1,85,2
6742,0,84,2
6743,0,50,3
6744,1,92,2
6745,0,69,2
6746,1,51,2
6747,1,43,3
6748,0,62,3
6749,0,98,3
6750,0,82,2
6751,0,99,1
6752,0,72,1
6753,1,79,1
6754,1,66,1
6755,1,40,2
6756,1,73,2
6757,1,78,3
6758,0,57,2
6759,1,94,1
6760,0,48,1
6761,0,81,2
6762,0,99,2
6763,0,99,3
6764,0,56,1
6765,1,61,2
6766,1,83,1
6767,0,92,2
6768,1,90,2
6769,1,51,2
6770,1,95,3
6771,1,92,2
6772,1,93,3
6773,1,54,1
6774,1,81,3
6775,0,65,3
6776,1,52,2
6777,1,68,2
6778,1,80,1
6779,0,57,2
6780,0,45,2
6781,1,82,3
6782,0,68,1
6783,1,58,1
6784,1,65,1
6785,0,81,3
6786,0,73,1
6787,0,83,2
6788,1,86,1
6789,1,84,3
6790,0,77,1
6791,1,48,1
6792,0,77,2
6793,1,54,2
6794,0,79,3
6795,0,68,2
6796,1,47,2
6797,1,86,2
6798,1,85,2
6799,0,55,2
6800,0,98,1
6801,1,46,2
6802,0,50,1
6803,1,41,3
6804,1,92,3
6805,0,58,1
6806,0,85,3
6807,0,67,1
6808,0,41,3
6809,1,98,3
6810,1,70,2
6811,1,51,3
6812,0,52,3
6813,0,57,2
6814,1,53,3
6815,0,98,2
6816,0,96,3
6817,0,76,1
6818,0,41,2
6819,0,79,3
6820,1,67,2
6821,1,53,2
6822,0,100,2
6823,1,73,3
6824,1,58,2
6825,1,95,2
6826,0,65,3
6827,0,48,3
6828,0,63,3
6829,1,59,3
6830,0,71,2
6831,1,41,3
6832,0,53,3
6833,1,82,2
6834,0,51,3
6835,1,94,1
6836,0,100,1
6837,0,46,3
6838,0,64,2
6839,0,63,3
6840,0,59,3
6841,0,93,3
6842,1,56,2
6843,1,68,3
6844,1,68,3
6845,0,76,3
6846,0,55,2
6847,0,84,2
6848,0,85,1
6849,1,95,3
6850,0,78,1
6851,0,59,2
6852,1,56,3
6853,1,83,3
6854,1,44,1
6855,1,93,3
6856,0,78,3
6857,0,74,3
6858,1,56,1
6859,0,94,1
6860,1,71,1
6861,1,79,1
6862,0,52,2
6863,0,77,3
6864,0,93,3
6865,1,62,2
6866,0,48,2
6867,0,43,1
6868,0,42,2
6869,0,42,2
6870,1,80,2
6871,0,68,3
6872,0,48,3
6873,0,51,1
6874,0,56,3
6875,0,51,1
6876,1,72,1
6877,1,42,1
6878,1,58,2
6879,0,84,2
6880,0,61,1
6881,0,66,1
6882,1,69,1
6883,1,75,2
6884,0,61,2
6885,1,70,3
6886,1,80,1
6887,0,87,3
6888,1,46,2
6889,1,45,2
6890,0,62,2
6891,1,98,2
6892,0,82,1
6893,1,91,3
6894,1,93,1
6895,1,54,2
6896,0,100,2
6897,0,92,2
6898,0,100,3
6899,0,87,2
6900,1,78,2
6901,0,53,3
6902,0,90,2
6903,0,63,3
6904,0,77,2
6905,1,51,2
6906,0,52,1
6907,0,90,2
6908,0,50,1
6909,0,62,3
6910,1,67,3
6911,0,90,1
6912,1,89,1
6913,1,96,2
6914,1,84,2
6915,0,55,3
6916,1,50,3
6917,1,99,3
6918,0,67,3
6919,1,80,3
6920,0,89,3
6921,0,81,1
6922,0,43,3
6923,1,40,3
6924,0,89,3
6925,0,96,2
6926,0,56,1
6927,0,43,3
6928,0,50,3
6929,0,100,1
6930,0,63,1
6931,1,60,3
6932,1,55,2
6933,1,60,2
6934,0,68,3
6935,0,78,3
6936,1,44,3
6937,1,50,1
6938,1,64,2
6939,1,46,2
6940,1,56,1
6941,0,80,2
6942,1,49,3
6943,1,66,1
6944,1,74,2
6945,0,56,2
6946,1,88,1
6947,0,40,3
6948,1,83,1
6949,0,81,2
6950,0,93,3
6951,0,45,1
6952,0,87,2
6953,1,93,2
6954,0,83,2
6955,1,60,1
6956,1,45,3
6957,1,50,3
6958,0,79,1
6959,1,93,3
6960,1,95,3
6961,0,67,2
6962,1,61,1
6963,0,57,2
6964,1,100,2
6965,1,96,3
6966,0,69,3
6967,0,41,1
6968,1,47,1
6969,0,50,1
6970,1,64,1
6971,1,64,1
6972,1,59,1
6973,1,91,2
6974,1,68,2
6975,0,58,1
6976,1,72,2
6977,0,55,2
6978,0,58,1
6979,1,51,2
6980,1,91,2
6981,1,40,2
6982,0,71,1
6983,0,48,1
6984,1,54,1
6985,0,65,3
6986,0,59,3
6987,0,45,2
6988,1,68,3
6989,0,45,3
6990,1,53,1
6991,0,80,2
6992,0,76,3
6993,0,56,1
6994,0,70,1
6995,0,42,1
6996,0,40,1
6997,0,53,1
6998,1,70,1
6999,1,57,2
7000,1,99,3
7001,1,82,3
7002,0,41,3
7003,0,71,2
7004,0,58,2
7005,1,51,1
7006,1,83,2
7007,0,60,1
7008,0,45,2
7009,0,75,3
7010,1,48,3
7011,0,46,1
7012,0,48,3
7013,1,87,3
7014,1,92,2
7015,1,92,1
7016,1,97,2
7017,1,63,3
7018,0,56,1
7019,0,89,2
7020,1,51,3
7021,0,48,3
7022,1,79,3
7023,0,81,1
7024,1,80,3
7025,0,100,2
7026,0,57,3
7027,1,100,2
7028,0,86,1
7029,1,40,1
7030,0,88,2
7031,1,94,2
7032,0,51,1
7033,1,56,1
7034,1,79,3
7035,0,90,3
7036,0,74,3
7037,1,53,1
7038,0,86,3
7039,1,75,2
7040,0,98,3
7041,1,95,2
7042,1,44,1
7043,1,87,2
7044,1,59,1
7045,0,75,1
7046,1,75,1
7047,1,66,1
7048,1,63,1
7049,1,47,2
7050,1,75,1
7051,0,49,2
7052,0,53,2
7053,0,90,3
7054,0,82,2
7055,0,100,3
7056,0,68,2
7057,0,57,1
7058,0,75,3
7059,0,43,2
7060,1,52,3
7061,0,85,2
7062,1,55,1
7063,1,72,2
7064,1,57,1
7065,0,66,3
7066,1,95,1
7067,1,55,1
7068,0,85,2
7069,1,84,2
7070,1,94,1
7071,0,41,1
7072,0,72,2
7073,1,83,2
7074,1,61,1
7075,0,74,2
7076,1,64,1
7077,0,62,3
7078,0,52,3
7079,1,55,3
7080,1,41,2
7081,0,56,2
7082,0,66,1
7083,1,49,3
7084,1,97,3
7085,0,72,2
7086,0,96,2
7087,1,53,1
7088,0,49,3
7089,1,56,2
7090,0,51,1
7091,0,41,2
7092,1,88,1
7093,1,95,3
7094,0,66,1
7095,0,97,1
7096,0,66,3
7097,0,41,2
7098,1,92,1
7099,1,40,3
7100,0,80,1
7101,1,90,3
7102,1,45,3
7103,1,61,2
7104,0,45,3
7105,0,40,2
7106,1,76,2
7107,1,97,2
7108,1,99,1
7109,1,78,2
7110,1,64,2
7111,0,89,2
7112,0,87,3
7113,0,77,1
7114,0,59,3
7115,0,74,1
7116,1,46,2
7117,1,83,1
7118,1,49,1
7119,0,57,3
7120,1,92,1
7121,0,47,1
7122,1,41,3
7123,1,91,3
7124,1,86,1
7125,0,96,2
7126,0,52,2
7127,0,87,2
7128,1,61,3
7129,0,92,2
7130,1,68,1
7131,1,62,2
7132,1,78,1
7133,0,91,3
7134,0,66,2
7135,0,78,3
7136,1,50,3
7137,0,84,1
7138,0,60,1
7139,0,80,1
7140,1,40,1
7141,1,97,3
7142,0,50,3
7143,0,72,1
7144,1,46,2
7145,1,43,2
7146,1,52,3
7147,1,71,3
7148,1,73,3
7149,0,79,3
7150,1,91,3
7151,1,49,3
7152,0,53,2
7153,0,47,1
7154,1,95,3
7155,1,48,3
7156,1,67,1
7157,1,40,1
7158,0,70,3
7159,0,44,1
7160,0,44,1
7161,0,89,1
7162,0,98,2
7163,1,58,2
7164,0,88,1
7165,1,41,2
7166,1,82,3
7167,0,49,1
7168,1,49,3
7169,1,76,2
7170,1,74,1
7171,0,70,3
7172,0,60,3
7173,1,100,1
7174,1,99,3
7175,0,70,1
7176,1,71,1
7177,0,44,2
7178,1,95,1
7179,0,92,3
7180,1,67,1
7181,1,90,3
7182,1,62,1
7183,0,50,1
7184,0,82,3
7185,1,49,1
7186,1,88,3
7187,0,77,3
7188,0,98,2
7189,0,67,1
7190,1,55,2
7191,0,83,3
7192,0,64,3
7193,1,76,1
7194,0,95,2
7195,0,42,3
7196,0,93,2
7197,0,85,1
7198,1,71,3
7199,1,87,3
7200,1,58,1
7201,0,57,1
7202,0,78,1
7203,1,96,3
7204,1,93,1
7205,1,56,2
7206,1,54,2
7207,1,68,3
7208,0,71,3
7209,0,53,2
7210,1,71,3
7211,1,84,2
7212,1,58,2
7213,1,44,3
7214,1,84,2
7215,0,49,3
7216,0,82,1
7217,0,77,2
7218,0,60,3
7219,1,56,1
7220,1,65,2
7221,0,63,3
7222,1,53,2
7223,1,61,3
7224,1,41,3
7225,0,67,2
7226,1,91,2
7227,0,83,1
7228,1,81,1
7229,1,43,2
7230,1,68,1
7231,0,69,1
7232,0,56,3
7233,1,64,1
7234,1,97,3
7235,0,66,1
7236,0,93,1
7237,1,66,1
7238,1,84,1
7239,1,92,1
7240,1,99,3
7241,0,57,1
7242,0,41,3
7243,0,65,3
7244,0,59,3
7245,1,42,1
7246,0,89,1
7247,0,66,2
7248,0,57,1
7249,0,73,2
7250,0,92,2
7251,1,85,2
7252,1,98,1
7253,1,43,1
7254,0,74,3
7255,1,50,1
7256,1,53,2
7257,0,86,1
7258,0,94,1
7259,1,48,2
7260,1,91,2
7261,1,71,2
7262,0,79,1
7263,1,72,1
7264,0,55,2
7265,0,77,1
7266,1,64,3
7267,1,100,1
7268,1,80,1
7269,0,57,2
7270,0,53,2
7271,1,48,3
7272,1,91,1
7273,0,78,2
7274,0,47,2
7275,1,81,1
7276,0,45,2
7277,0,79,1
7278,1,89,1
7279,0,76,2
7280,0,91,1
7281,1,67,2
7282,0,93,3
7283,1,64,3
7284,0,72,3
7285,1,94,3
7286,0,84,3
7287,1,58,1
7288,0,53,2
7289,0,46,2
7290,0,91,1
7291,1,45,3
7292,0,80,1
7293,1,100,2
7294,0,78,1
7295,0,70,2
7296,1,45,1
7297,0,100,1
7298,1,75,3
7299,0,48,1
7300,1,100,1
7301,0,71,1
7302,0,81,2
7303,0,41,3
7304,0,61,2
7305,0,88,3
7306,1,52,1
7307,1,59,1
7308,0,82,2
7309,0,69,2
7310,1,79,3
7311,0,40,1
7312,1,77,3
7313,1,43,1
7314,0,69,1
7315,0,74,1
7316,0,89,3
7317,1,47,1
7318,1,87,2
7319,1,96,2
7320,1,63,3
7321,0,57,1
7322,1,63,3
7323,1,84,1
7324,1,75,3
7325,1,73,1
7326,1,47,3
7327,1,48,2
7328,1,81,2
7329,0,51,2
7330,0,86,3
7331,0,92,3
7332,0,87,2
7333,0,84,1
7334,1,78,1
7335,1,91,3
7336,1,40,3
7337,0,74,2
7338,1,80,2
7339,1,53,2
7340,0,87,1
7341,1,56,3
7342,1,93,3
7343,1,64,3
7344,0,58,3
7345,1,76,2
7346,1,43,1
7347,1,74,1
7348,0,89,1
7349,1,66,3
7350,0,53,3
7351,1,63,3
7352,1,93,1
7353,0,63,2
7354,0,93,2
7355,1,63,1
7356,0,96,3
7357,0,80,3
7358,1,67,1
7359,1,94,2
7360,1,42,3
7361,0,41,3
7362,1,82,3
7363,1,64,2
7364,0,90,3
7365,0,82,3
7366,1,95,1
7367,0,46,1
7368,1,82,1
7369,0,93,2
7370,0,74,2
7371,0,64,1
7372,1,70,2
7373,0,58,2
7374,1,54,2
7375,0,97,3
7376,0,47,1
7377,0,64,3
7378,0,60,3
7379,0,52,3
7380,1,59,2
7381,1,70,1
7382,1,87,1
7383,1,54,1
7384,0,95,3
7385,1,70,2
7386,1,77,3
7387,0,84,3
7388,1,47,3
7389,0,94,1
7390,1,43,2
7391,0,69,2
7392,0,85,1
7393,1,87,3
7394,0,42,3
7395,0,58,1
7396,1,98,1
7397,1,70,3
7398,0,97,2
7399,1,85,1
7400,0,42,3
7401,0,45,1
7402,0,87,2
7403,1,64,3
7404,1,74,3
7405,1,40,2
7406,1,40,1
7407,0,97,1
7408,0,64,3
7409,1,56,3
7410,1,68,1
7411,1,96,2
7412,0,61,3
7413,1,55,2
7414,0,99,1
7415,1,54,1
7416,0,80,3
7417,1,64,3
7418,0,88,3
7419,0,46,1
7420,1,89,1
7421,1,69,3
7422,0,47,3
7423,0,83,1
7424,0,62,2
7425,1,54,3
7426,0,65,3
7427,1,77,1
7428,0,49,3
7429,0,71,1
7430,1,42,3
7431,1,56,3
7432,1,92,1
7433,0,82,2
7434,1,70,2
7435,1,64,3
7436,0,59,3
7437,0,76,2
7438,0,49,2
7439,0,79,3
7440,1,77,1
7441,1,78,2
7442,1,90,1
7443,0,74,1
7444,0,44,2
7445,0,70,1
7446,1,82,2
7447,0,95,3
7448,0,53,3
7449,0,82,2
7450,1,60,1
7451,1,95,3
7452,1,99,3
7453,1,41,1
7454,1,96,3
7455,0,97,2
7456,1,41,1
7457,0,55,1
7458,0,41,2
7459,1,68,3
7460,0,97,3
7461,1,78,3
7462,1,100,1
7463,1,44,3
7464,1,98,2
7465,1,79,2
7466,1,52,2
7467,0,49,3
7468,0,43,3
7469,1,73,3
7470,0,44,3
7471,1,82,3
7472,1,77,1
7473,0,44,1
7474,1,47,3
7475,1,98,1
7476,0,75,3
7477,0,82,2
7478,1,89,1
7479,1,69,3
7480,1,64,3
7481,1,46,3
7482,1,62,1
7483,0,98,1
7484,1,90,1
7485,1,77,3
7486,1,60,3
7487,1,41,3
7488,1,50,3
7489,1,69,3
7490,1,44,3
7491,1,53,1
7492,1,99,1
7493,0,41,1
7494,1,77,1
7495,1,60,3
7496,0,57,2
7497,0,81,1
7498,0,44,1
7499,1,42,1
7500,0,48,3
7501,1,49,2
7502,0,66,3
7503,0,62,3
7504,0,44,2
7505,1,41,1
7506,1,56,1
7507,1,75,1
7508,1,88,2
7509,1,77,2
7510,1,62,2
7511,1,46,2
7512,0,70,2
7513,0,57,3
7514,1,80,2
7515,0,79,2
7516,0,87,2
7517,1,41,2
7518,0,44,2
7519,0,54,1
7520,1,59,1
7521,1,69,1
7522,0,62,1
7523,0,97,2
7524,0,78,3
7525,0,69,1
7526,1,71,3
7527,0,90,2
7528,0,84,2
7529,1,73,2
7530,1,73,3
7531,0,62,1
7532,0,77,2
7533,0,43,2
7534,0,64,2
7535,1,89,2
7536,0,48,2
7537,1,74,3
7538,0,97,1
7539,0,94,2
7540,0,60,2
7541,0,41,2
7542,1,96,3
7543,0,62,3
7544,1,89,2
7545,1,67,1
7546,1,92,1
7547,0,86,1
7548,0,54,3
7549,1,68,2
7550,0,77,1
7551,0,45,1
7552,0,62,1
7553,1,91,2
7554,0,56,1
7555,1,62,2
7556,1,91,3
7557,1,68,3
7558,1,89,3
7559,0,80,3
7560,1,99,1
7561,0,68,3
7562,1,85,2
7563,0,68,3
7564,0,56,2
7565,1,64,2
7566,0,74,2
7567,0,41,2
7568,0,49,3
7569,0,66,1
7570,1,56,3
7571,1,60,3
7572,1,86,1
7573,1,60,1
7574,0,65,2
7575,0,60,1
7576,1,94,2
7577,1,54,1
7578,0,69,3
7579,0,65,2
7580,0,41,1
7581,1,56,2
7582,1,51,1
7583,1,51,1
7584,0,42,3
7585,1,65,1
7586,0,87,2
7587,1,45,2
7588,0,77,2
7589,0,53,3
7590,0,70,2
7591,1,51,1
7592,1,93,3
7593,0,53,3
7594,1,98,2
7595,0,65,1
7596,1,100,3
7597,0,54,3
7598,0,81,1
7599,0,98,3
7600,1,45,1
7601,1,99,2
7602,0,67,2
7603,1,78,2
7604,1,41,1
7605,0,80,3
7606,1,50,1
7607,0,65,2
7608,0,76,3
7609,0,73,3
7610,0,83,2
7611,0,66,3
7612,0,96,3
7613,0,82,3
7614,1,53,3
7615,1,47,1
7616,0,72,3
7617,0,47,3
7618,1,46,2
7619,0,46,3
7620,0,89,1
7621,1,84,1
7622,1,46,1
7623,1,86,2
7624,0,90,2
7625,0,89,2
7626,1,95,3
7627,1,95,2
7628,1,67,2
7629,0,69,1
7630,1,72,3
7631,1,85,2
7632,0,84,2
7633,0,85,3
7634,1,73,2
7635,1,94,3
7636,0,51,1
7637,1,97,3
7638,0,95,2
7639,0,56,1
7640,1,54,2
7641,1,57,2
7642,1,84,1
7643,0,59,2
7644,0,89,1
7645,1,43,3
7646,0,83,2
7647,0,72,3
7648,1,54,1
7649,0,43,2
7650,1,63,3
7651,1,58,2
7652,1,52,3
7653,1,57,1
7654,1,89,3
7655,1,59,3
7656,1,89,1
7657,1,86,3
7658,1,66,1
7659,0,80,2
7660,1,48,1
7661,0,92,3
7662,1,48,1
7663,1,88,1
7664,0,88,2
7665,1,53,1
7666,0,96,2
7667,0,85,2
7668,1,66,1
7669,1,68,3
7670,0,55,3
7671,1,42,2
7672,0,58,3
7673,0,46,3
7674,1,74,1
7675,1,49,3
7676,0,46,2
7677,1,41,3
7678,0,42,2
7679,1,81,2
7680,1,52,3
7681,0,81,3
7682,0,59,3
7683,0,87,1
7684,1,94,2
7685,1,100,2
7686,0,86,1
7687,1,69,2
7688,1,40,2
7689,1,97,2
7690,1,91,3
7691,0,87,3
7692,0,65,1
7693,0,90,2
7694,0,53,1
7695,0,93,1
7696,1,47,2
7697,0,88,3
7698,0,91,1
7699,1,90,2
7700,0,43,1
7701,1,97,2
7702,1,88,3
7703,0,89,1
7704,0,98,3
7705,1,56,3
7706,0,55,1
7707,0,56,2
7708,0,70,3
7709,0,100,2
7710,1,89,1
7711,0,50,1
7712,0,91,3
7713,1,55,3
7714,0,66,1
7715,0,74,1
7716,1,97,1
7717,1,68,2
7718,1,87,1
7719,0,79,2
7720,1,94,1
7721,1,59,3
7722,1,91,2
7723,1,89,1
7724,1,57,1
7725,0,80,3
7726,1,87,2
7727,1,60,2
7728,0,70,2
7729,1,53,3
7730,0,86,3
7731,0,67,1
7732,1,94,3
7733,1,44,3
7734,0,50,3
7735,1,91,3
7736,1,74,3
7737,0,41,3
7738,1,57,1
7739,0,77,3
7740,0,54,3
7741,1,92,1
7742,1,78,1
7743,1,94,1
7744,0,94,2
7745,1,96,1
7746,0,48,1
7747,0,89,2
7748,0,71,1
7749,0,45,3
7750,0,61,2
7751,0,74,1
7752,0,45,3
7753,0,95,3
7754,1,55,3
7755,0,71,1
7756,0,52,2
7757,0,43,1
7758,0,50,1
7759,0,47,3
7760,1,79,3
7761,1,42,1
7762,0,52,3
7763,0,41,1
7764,0,93,3
7765,0,41,1
7766,0,79,1
7767,1,48,3
7768,0,73,2
7769,1,58,1
7770,1,42,2
7771,1,41,1
7772,0,85,2
7773,1,83,3
7774,0,50,3
7775,1,50,2
7776,0,94,1
7777,0,89,3
7778,0,50,2
7779,0,100,2
7780,0,75,3
7781,0,49,2
7782,0,44,2
7783,1,97,1
7784,0,59,1
7785,1,60,1
7786,1,67,1
7787,0,49,1
7788,0,90,1
7789,1,86,3
7790,1,100,2
7791,1,98,2
7792,1,57,3
7793,0,74,3
7794,0,96,2
7795,1,99,3
7796,1,100,2
7797,1,65,2
7798,0,73,1
7799,0,61,2
7800,1,77,2
7801,1,47,2
7802,1,48,2
7803,0,89,1
7804,1,79,3
7805,1,98,1
7806,0,85,3
7807,1,48,1
7808,1,72,3
7809,1,80,3
7810,1,73,2
7811,1,100,2
7812,0,76,3
7813,0,75,2
7814,0,47,3
7815,1,43,1
7816,0,71,3
7817,1,81,1
7818,1,62,1
7819,0,99,1
7820,1,96,2
7821,1,95,2
7822,0,43,3
7823,0,83,1
7824,0,86,2
7825,0,87,2
7826,1,75,1
7827,1,53,2
7828,1,60,1
7829,0,57,2
7830,0,40,2
7831,0,42,3
7832,1,82,2
7833,0,70,2
7834,0,81,2
7835,1,91,2
7836,1,77,3
7837,0,98,1
7838,1,86,3
7839,1,52,2
7840,1,97,2
7841,0,76,1
7842,1,86,2
7843,0,77,3
7844,1,45,1
7845,0,60,1
7846,1,69,1
7847,1,74,2
7848,1,99,2
7849,1,87,1
7850,1,82,2
7851,1,55,3
7852,1,75,2
7853,0,75,1
7854,0,76,3
7855,1,85,1
7856,1,49,3
7857,1,55,2
7858,1,44,2
7859,1,95,3
7860,1,47,1
7861,0,54,2
7862,0,78,1
7863,0,68,3
7864,0,81,2
7865,0,86,1
7866,1,65,2
7867,1,51,2
7868,0,47,3
7869,1,91,1
7870,0,78,1
7871,1,90,1
7872,1,73,3
7873,1,56,3
7874,1,58,2
7875,1,82,2
7876,0,73,3
7877,0,64,3
7878,1,91,3
7879,1,75,2
7880,1,80,1
